record_id,source_dataset,source_path,file_name,file_ext,raw_dir_label,scan_status,mapped_family_label,drop_reason
ccm_000640,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】推弓技法 空弦音 力度强 第二遍.wav,【二胡】推弓技法 空弦音 力度强 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000641,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 上滑音 中等力度 第一遍.wav,【二胡】演奏技法 上滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000642,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 上滑音 中等力度 第二遍.wav,【二胡】演奏技法 上滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000643,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 上颤音 中等力度 第一遍.wav,【二胡】演奏技法 上颤音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000644,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 上颤音 中等力度 第二遍.wav,【二胡】演奏技法 上颤音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000645,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下回滑音 中等力度 第一遍.wav,【二胡】演奏技法 下回滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000646,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下回滑音 中等力度 第二遍.wav,【二胡】演奏技法 下回滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000647,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下滑音 中等力度 第一遍.wav,【二胡】演奏技法 下滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000648,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下滑音 中等力度 第二遍.wav,【二胡】演奏技法 下滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000649,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下颤音 中等力度 第一遍.wav,【二胡】演奏技法 下颤音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000650,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 下颤音 中等力度 第二遍.wav,【二胡】演奏技法 下颤音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000651,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 人工泛音 中等力度 第一遍.wav,【二胡】演奏技法 人工泛音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000652,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 人工泛音 中等力度 第二遍.wav,【二胡】演奏技法 人工泛音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000653,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 压揉 中等力度 第一遍.wav,【二胡】演奏技法 压揉 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000654,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 压揉 中等力度 第二遍.wav,【二胡】演奏技法 压揉 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000655,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 双弦分弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 双弦分弓 音阶 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000656,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 双弦抖弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 双弦抖弓 音阶 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000657,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 右手拨弦 中等力度 第一遍.wav,【二胡】演奏技法 右手拨弦 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000658,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 右手拨弦 中等力度 第二遍.wav,【二胡】演奏技法 右手拨弦 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000659,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 右手拨弦 力度弱 第一遍.wav,【二胡】演奏技法 右手拨弦 力度弱 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000660,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 右手拨弦 力度弱 第二遍.wav,【二胡】演奏技法 右手拨弦 力度弱 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000661,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 右手拨弦 力度强 第一遍.wav,【二胡】演奏技法 右手拨弦 力度强 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000662,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 右手拨弦 力度强 第二遍.wav,【二胡】演奏技法 右手拨弦 力度强 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000663,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 后下回滑音 中等力度 第一遍.wav,【二胡】演奏技法 后下回滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000664,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 后下回滑音 中等力度 第二遍.wav,【二胡】演奏技法 后下回滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000665,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 垫弓 中等力度  第一遍.wav,【二胡】演奏技法 垫弓 中等力度  第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000666,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 垫弓 中等力度  第二遍.wav,【二胡】演奏技法 垫弓 中等力度  第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000667,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 垫指滑音 中等力度 第一遍.wav,【二胡】演奏技法 垫指滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000668,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 垫指滑音 中等力度 第二遍.wav,【二胡】演奏技法 垫指滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000669,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 大上滑音 中等力度 第一遍.wav,【二胡】演奏技法 大上滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000670,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 大上滑音 中等力度 第二遍.wav,【二胡】演奏技法 大上滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000671,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 大下滑音 中等力度 第一遍.wav,【二胡】演奏技法 大下滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000672,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 大下滑音 中等力度 第二遍.wav,【二胡】演奏技法 大下滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000673,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 大击弓 第一遍.wav,【二胡】演奏技法 大击弓 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000674,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 大击弓 第二遍.wav,【二胡】演奏技法 大击弓 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000675,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 左手勾弦 中等力度 第一遍.wav,【二胡】演奏技法 左手勾弦 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000676,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 左手勾弦 中等力度 第二遍.wav,【二胡】演奏技法 左手勾弦 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000677,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 左手勾弦 右手拉奏 中等力度 第一遍.wav,【二胡】演奏技法 左手勾弦 右手拉奏 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000678,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 左手勾弦 右手拉奏 中等力度 第二遍.wav,【二胡】演奏技法 左手勾弦 右手拉奏 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000679,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 弓杆击琴筒 第一遍.wav,【二胡】演奏技法 弓杆击琴筒 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000680,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 弓杆击琴筒 第二遍.wav,【二胡】演奏技法 弓杆击琴筒 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000681,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 抛弓 中等力度 速度快 第一遍.wav,【二胡】演奏技法 抛弓 中等力度 速度快 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000682,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 抛弓 中等力度 速度快 第二遍.wav,【二胡】演奏技法 抛弓 中等力度 速度快 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000683,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 抛弓 中等力度 速度慢 第一遍.wav,【二胡】演奏技法 抛弓 中等力度 速度慢 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000684,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 抛弓 中等力度 速度慢 第二遍.wav,【二胡】演奏技法 抛弓 中等力度 速度慢 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000685,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 滑揉 中等力度 第一遍.wav,【二胡】演奏技法 滑揉 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000686,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 滑揉 中等力度 第二遍.wav,【二胡】演奏技法 滑揉 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000687,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 滚揉 中等力度 第一遍.wav,【二胡】演奏技法 滚揉 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000688,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 滚揉 中等力度 第二遍.wav,【二胡】演奏技法 滚揉 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000689,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 自然泛音 中等力度 第一遍.wav,【二胡】演奏技法 自然泛音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000690,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 自然泛音 中等力度 第二遍.wav,【二胡】演奏技法 自然泛音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000691,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连弓 中等力度 第一遍.wav,【二胡】演奏技法 连弓 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000692,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连弓 中等力度 第二遍.wav,【二胡】演奏技法 连弓 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000693,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连弓 力度弱 第一遍.wav,【二胡】演奏技法 连弓 力度弱 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000694,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连弓 力度弱 第二遍.wav,【二胡】演奏技法 连弓 力度弱 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000695,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连弓 力度强 第一遍.wav,【二胡】演奏技法 连弓 力度强 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000696,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连弓 力度强 第二遍.wav,【二胡】演奏技法 连弓 力度强 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000697,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连线滑音 中等力度 第一遍.wav,【二胡】演奏技法 连线滑音 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000698,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连线滑音 中等力度 第二遍.wav,【二胡】演奏技法 连线滑音 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000699,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连顿弓 音阶 中等力度 第一遍.wav,【二胡】演奏技法 连顿弓 音阶 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000700,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 连顿弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 连顿弓 音阶 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000701,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 迟到揉弦 中等力度 第一遍.wav,【二胡】演奏技法 迟到揉弦 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000702,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 迟到揉弦 中等力度 第二遍.wav,【二胡】演奏技法 迟到揉弦 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000703,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 顿弓 音阶 中等力度 第一遍.wav,【二胡】演奏技法 顿弓 音阶 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000704,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 顿弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 顿弓 音阶 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000705,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 顿弓 音阶 力度弱 第一遍.wav,【二胡】演奏技法 顿弓 音阶 力度弱 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000706,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 顿弓 音阶 力度弱 第二遍.wav,【二胡】演奏技法 顿弓 音阶 力度弱 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000707,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 顿弓 音阶 力度强 第一遍.wav,【二胡】演奏技法 顿弓 音阶 力度强 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000708,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 顿弓 音阶 力度强 第二遍.wav,【二胡】演奏技法 顿弓 音阶 力度强 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000709,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤弓 音阶 中等力度 第一遍.wav,【二胡】演奏技法 颤弓 音阶 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000710,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤弓 音阶 中等力度 第二遍.wav,【二胡】演奏技法 颤弓 音阶 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000711,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤弓 音阶 力度弱 第一遍.wav,【二胡】演奏技法 颤弓 音阶 力度弱 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000712,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤弓 音阶 力度弱 第二遍.wav,【二胡】演奏技法 颤弓 音阶 力度弱 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000713,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤弓 音阶 力度强 第一遍.wav,【二胡】演奏技法 颤弓 音阶 力度强 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000714,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤弓 音阶 力度强 第二遍.wav,【二胡】演奏技法 颤弓 音阶 力度强 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000715,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤音 音阶 中等力度 第一遍.wav,【二胡】演奏技法 颤音 音阶 中等力度 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000716,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤音 音阶 中等力度 第二遍.wav,【二胡】演奏技法 颤音 音阶 中等力度 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000717,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤音 音阶 力度弱 第一遍.wav,【二胡】演奏技法 颤音 音阶 力度弱 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000718,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤音 音阶 力度弱 第二遍.wav,【二胡】演奏技法 颤音 音阶 力度弱 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000719,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤音 音阶 力度强 第一遍.wav,【二胡】演奏技法 颤音 音阶 力度强 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000720,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 颤音 音阶 力度强 第二遍.wav,【二胡】演奏技法 颤音 音阶 力度强 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000721,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 飞弓 第一遍.wav,【二胡】演奏技法 飞弓 第一遍.wav,.wav,二胡,in_scope,二胡,
ccm_000722,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二胡/【二胡】演奏技法 飞弓 第二遍.wav,【二胡】演奏技法 飞弓 第二遍.wav,.wav,二胡,in_scope,二胡,
ccm_000723,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】演奏技巧 连打 第一遍.wav,【二馨】演奏技巧 连打 第一遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000724,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】演奏技巧 连打 第二遍.wav,【二馨】演奏技巧 连打 第二遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000725,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】筒音 自然衰减 力度中强 第一遍.wav,【二馨】筒音 自然衰减 力度中强 第一遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000726,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】筒音 自然衰减 力度中强 第二遍.wav,【二馨】筒音 自然衰减 力度中强 第二遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000727,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】筒音 自然衰减 力度弱 第一遍.wav,【二馨】筒音 自然衰减 力度弱 第一遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000728,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】筒音 自然衰减 力度弱 第二遍.wav,【二馨】筒音 自然衰减 力度弱 第二遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000729,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】筒音 自然衰减 力度强 第一遍.wav,【二馨】筒音 自然衰减 力度强 第一遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000730,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/二馨/【二馨】筒音 自然衰减 力度强 第二遍.wav,【二馨】筒音 自然衰减 力度强 第二遍.wav,.wav,二馨,out_of_scope,,subtype_out_of_scope
ccm_000731,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 华彩 第一遍.wav,【云南花灯 丝弦】演奏技法 华彩 第一遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000732,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 华彩 第二遍.wav,【云南花灯 丝弦】演奏技法 华彩 第二遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000733,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 打音 单打 第一遍.wav,【云南花灯 丝弦】演奏技法 打音 单打 第一遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000734,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 打音 单打 第二遍.wav,【云南花灯 丝弦】演奏技法 打音 单打 第二遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000735,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 打音 连打 第一遍.wav,【云南花灯 丝弦】演奏技法 打音 连打 第一遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000736,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 打音 连打 第二遍.wav,【云南花灯 丝弦】演奏技法 打音 连打 第二遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000737,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 揉弦 第一遍.wav,【云南花灯 丝弦】演奏技法 揉弦 第一遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000738,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 揉弦 第二遍.wav,【云南花灯 丝弦】演奏技法 揉弦 第二遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000739,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 滑音 上滑 下滑 第一遍.wav,【云南花灯 丝弦】演奏技法 滑音 上滑 下滑 第一遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
ccm_000740,CCMusic,/Volumes/nvmeBU/CCMUSIC_CTIS/ccmusic_ctis_audio/云南花灯丝弦/【云南花灯 丝弦】演奏技法 滑音 上滑 下滑 第二遍.wav,【云南花灯 丝弦】演奏技法 滑音 上滑 下滑 第二遍.wav,.wav,云南花灯丝弦,out_of_scope,,subtype_out_of_scope
