record_id,sample_id,source_dataset,family_label,split_seed,split,segment_id,segment_index,start_time_sec,end_time_sec,segment_path,is_padded,overlap_ratio,selection_method,active_frame_ratio
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s01,1,5.0,10.0,train/ccm_sheng_0033_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.556225
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s02,2,10.0,15.0,train/ccm_sheng_0033_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.339357
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s03,3,15.0,20.0,train/ccm_sheng_0033_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.508032
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s04,4,20.0,25.0,train/ccm_sheng_0033_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.512048
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s05,5,25.0,30.0,train/ccm_sheng_0033_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.46988
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s06,6,30.0,35.0,train/ccm_sheng_0033_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.53012
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s07,7,35.0,40.0,train/ccm_sheng_0033_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.427711
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s08,8,40.0,45.0,train/ccm_sheng_0033_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.63253
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s09,9,45.0,50.0,train/ccm_sheng_0033_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.449799
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s10,10,50.0,55.0,train/ccm_sheng_0033_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.650602
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s11,11,55.0,60.0,train/ccm_sheng_0033_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.473896
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s12,12,60.0,65.0,train/ccm_sheng_0033_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.598394
ccm_000514,ccm_sheng_0033,CCMusic,笙,0,train,ccm_sheng_0033_s13,13,65.0,70.0,train/ccm_sheng_0033_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.646586
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s00,0,5.0,10.0,val/ccm_sheng_0035_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.662651
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s01,1,15.0,20.0,val/ccm_sheng_0035_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.616466
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s02,2,20.0,25.0,val/ccm_sheng_0035_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.389558
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s03,3,25.0,30.0,val/ccm_sheng_0035_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.359438
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s04,4,30.0,35.0,val/ccm_sheng_0035_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.425703
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s05,5,35.0,40.0,val/ccm_sheng_0035_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.586345
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s06,6,40.0,45.0,val/ccm_sheng_0035_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.624498
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s07,7,45.0,50.0,val/ccm_sheng_0035_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.214859
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s08,8,50.0,55.0,val/ccm_sheng_0035_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.63253
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s09,9,55.0,60.0,val/ccm_sheng_0035_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.556225
ccm_000516,ccm_sheng_0035,CCMusic,笙,0,val,ccm_sheng_0035_s10,10,60.0,65.0,val/ccm_sheng_0035_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.483936
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s00,0,0.0,5.0,train/ccm_sheng_0039_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.528112
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s01,1,5.0,10.0,train/ccm_sheng_0039_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.728916
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s02,2,10.0,15.0,train/ccm_sheng_0039_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.748996
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s03,3,15.0,20.0,train/ccm_sheng_0039_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.560241
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s04,4,20.0,25.0,train/ccm_sheng_0039_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.65261
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s05,5,25.0,30.0,train/ccm_sheng_0039_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.708835
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s06,6,30.0,35.0,train/ccm_sheng_0039_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.751004
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s07,7,35.0,40.0,train/ccm_sheng_0039_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.608434
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s08,8,40.0,45.0,train/ccm_sheng_0039_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.654618
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s09,9,45.0,50.0,train/ccm_sheng_0039_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.656627
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s10,10,50.0,55.0,train/ccm_sheng_0039_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.86747
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s11,11,55.0,60.0,train/ccm_sheng_0039_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.841365
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s12,12,60.0,65.0,train/ccm_sheng_0039_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.716867
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s13,13,65.0,70.0,train/ccm_sheng_0039_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.86747
ccm_000520,ccm_sheng_0039,CCMusic,笙,0,train,ccm_sheng_0039_s14,14,70.0,75.0,train/ccm_sheng_0039_s14.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.837349
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s00,0,5.0,10.0,val/ccm_sheng_0042_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.251004
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s01,1,10.0,15.0,val/ccm_sheng_0042_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.305221
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s02,2,15.0,20.0,val/ccm_sheng_0042_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.353414
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s03,3,20.0,25.0,val/ccm_sheng_0042_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.202811
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s04,4,25.0,30.0,val/ccm_sheng_0042_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.38755
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s05,5,30.0,35.0,val/ccm_sheng_0042_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.341365
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s06,6,35.0,40.0,val/ccm_sheng_0042_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.395582
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s07,7,40.0,45.0,val/ccm_sheng_0042_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.429719
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s08,8,45.0,50.0,val/ccm_sheng_0042_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.449799
ccm_000523,ccm_sheng_0042,CCMusic,笙,0,val,ccm_sheng_0042_s09,9,50.0,55.0,val/ccm_sheng_0042_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.449799
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s00,0,0.0,5.0,val/ccm_sheng_0045_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.204819
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s01,1,5.0,10.0,val/ccm_sheng_0045_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.487952
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s02,2,10.0,15.0,val/ccm_sheng_0045_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.48996
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s03,3,15.0,20.0,val/ccm_sheng_0045_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.477912
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s04,4,20.0,25.0,val/ccm_sheng_0045_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.445783
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s05,5,25.0,30.0,val/ccm_sheng_0045_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.427711
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s06,6,30.0,35.0,val/ccm_sheng_0045_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.604418
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s07,7,35.0,40.0,val/ccm_sheng_0045_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.524096
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s08,8,40.0,45.0,val/ccm_sheng_0045_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.506024
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s09,9,45.0,50.0,val/ccm_sheng_0045_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.588353
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s10,10,50.0,55.0,val/ccm_sheng_0045_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.680723
ccm_000526,ccm_sheng_0045,CCMusic,笙,0,val,ccm_sheng_0045_s11,11,55.0,60.0,val/ccm_sheng_0045_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.610442
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s00,0,0.0,5.0,train/ccm_sheng_0049_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.283133
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s01,1,5.0,10.0,train/ccm_sheng_0049_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.61245
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s02,2,10.0,15.0,train/ccm_sheng_0049_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.35743
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s03,3,15.0,20.0,train/ccm_sheng_0049_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.431727
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s04,4,20.0,25.0,train/ccm_sheng_0049_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.730924
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s05,5,25.0,30.0,train/ccm_sheng_0049_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.248996
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s06,6,30.0,35.0,train/ccm_sheng_0049_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.630522
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s07,7,35.0,40.0,train/ccm_sheng_0049_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.714859
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s08,8,40.0,45.0,train/ccm_sheng_0049_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.592369
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s09,9,45.0,50.0,train/ccm_sheng_0049_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.833333
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s10,10,50.0,55.0,train/ccm_sheng_0049_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.614458
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s11,11,55.0,60.0,train/ccm_sheng_0049_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.670683
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s12,12,60.0,65.0,train/ccm_sheng_0049_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.720884
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s13,13,65.0,70.0,train/ccm_sheng_0049_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.512048
ccm_000530,ccm_sheng_0049,CCMusic,笙,0,train,ccm_sheng_0049_s14,14,70.0,75.0,train/ccm_sheng_0049_s14.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.459839
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s00,0,5.0,10.0,test/ccm_sheng_0050_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.337349
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s01,1,10.0,15.0,test/ccm_sheng_0050_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.391566
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s02,2,15.0,20.0,test/ccm_sheng_0050_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.363454
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s03,3,20.0,25.0,test/ccm_sheng_0050_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.540161
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s04,4,25.0,30.0,test/ccm_sheng_0050_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.516064
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s05,5,30.0,35.0,test/ccm_sheng_0050_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.52008
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s06,6,35.0,40.0,test/ccm_sheng_0050_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.391566
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s07,7,40.0,45.0,test/ccm_sheng_0050_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.696787
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s08,8,45.0,50.0,test/ccm_sheng_0050_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.546185
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s09,9,50.0,55.0,test/ccm_sheng_0050_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.714859
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s10,10,55.0,60.0,test/ccm_sheng_0050_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.710843
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s11,11,60.0,65.0,test/ccm_sheng_0050_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.487952
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s12,12,65.0,70.0,test/ccm_sheng_0050_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.773092
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s13,13,70.0,75.0,test/ccm_sheng_0050_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.807229
ccm_000531,ccm_sheng_0050,CCMusic,笙,0,test,ccm_sheng_0050_s14,14,75.0,80.0,test/ccm_sheng_0050_s14.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.319277
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s00,0,0.0,5.0,val/ccm_sheng_0052_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.463855
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s01,1,5.0,10.0,val/ccm_sheng_0052_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.692771
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s02,2,10.0,15.0,val/ccm_sheng_0052_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.736948
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s03,3,15.0,20.0,val/ccm_sheng_0052_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.682731
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s04,4,20.0,25.0,val/ccm_sheng_0052_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.650602
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s05,5,25.0,30.0,val/ccm_sheng_0052_s05.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.801205
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s06,6,30.0,35.0,val/ccm_sheng_0052_s06.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.630522
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s07,7,35.0,40.0,val/ccm_sheng_0052_s07.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.767068
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s08,8,40.0,45.0,val/ccm_sheng_0052_s08.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.811245
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s09,9,45.0,50.0,val/ccm_sheng_0052_s09.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.700803
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s10,10,50.0,55.0,val/ccm_sheng_0052_s10.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.869478
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s11,11,55.0,60.0,val/ccm_sheng_0052_s11.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.706827
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s12,12,60.0,65.0,val/ccm_sheng_0052_s12.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.893574
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s13,13,65.0,70.0,val/ccm_sheng_0052_s13.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.807229
ccm_000533,ccm_sheng_0052,CCMusic,笙,0,val,ccm_sheng_0052_s14,14,70.0,75.0,val/ccm_sheng_0052_s14.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.773092
ccm_000813,ccm_sheng_0053,CCMusic,笙,0,val,ccm_sheng_0053_s00,0,0.0,5.0,val/ccm_sheng_0053_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.767068
ccm_000813,ccm_sheng_0053,CCMusic,笙,0,val,ccm_sheng_0053_s01,1,5.0,10.0,val/ccm_sheng_0053_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.973896
ccm_000813,ccm_sheng_0053,CCMusic,笙,0,val,ccm_sheng_0053_s02,2,10.0,15.0,val/ccm_sheng_0053_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.879518
ccm_000817,ccm_sheng_0057,CCMusic,笙,0,test,ccm_sheng_0057_s00,0,0.0,5.0,test/ccm_sheng_0057_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.654618
ccm_000817,ccm_sheng_0057,CCMusic,笙,0,test,ccm_sheng_0057_s01,1,5.0,10.0,test/ccm_sheng_0057_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.702811
ccm_000818,ccm_sheng_0058,CCMusic,笙,0,test,ccm_sheng_0058_s00,0,0.0,5.0,test/ccm_sheng_0058_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.598394
ccm_000819,ccm_sheng_0059,CCMusic,笙,0,train,ccm_sheng_0059_s00,0,0.0,5.0,train/ccm_sheng_0059_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.53012
ccm_000820,ccm_sheng_0060,CCMusic,笙,0,train,ccm_sheng_0060_s00,0,0.0,5.0,train/ccm_sheng_0060_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.781124
ccm_000820,ccm_sheng_0060,CCMusic,笙,0,train,ccm_sheng_0060_s01,1,5.0,10.0,train/ccm_sheng_0060_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.941767
ccm_000820,ccm_sheng_0060,CCMusic,笙,0,train,ccm_sheng_0060_s02,2,10.0,15.0,train/ccm_sheng_0060_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.959839
ccm_000820,ccm_sheng_0060,CCMusic,笙,0,train,ccm_sheng_0060_s03,3,15.0,20.0,train/ccm_sheng_0060_s03.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.945783
ccm_000820,ccm_sheng_0060,CCMusic,笙,0,train,ccm_sheng_0060_s04,4,20.0,25.0,train/ccm_sheng_0060_s04.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.943775
ccm_000822,ccm_sheng_0062,CCMusic,笙,0,train,ccm_sheng_0062_s00,0,0.0,5.0,train/ccm_sheng_0062_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.518072
ccm_000823,ccm_sheng_0063,CCMusic,笙,0,train,ccm_sheng_0063_s00,0,0.0,5.0,train/ccm_sheng_0063_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.763052
ccm_000823,ccm_sheng_0063,CCMusic,笙,0,train,ccm_sheng_0063_s01,1,5.0,10.0,train/ccm_sheng_0063_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.817269
ccm_000824,ccm_sheng_0064,CCMusic,笙,0,train,ccm_sheng_0064_s00,0,0.0,5.0,train/ccm_sheng_0064_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.761044
ccm_000824,ccm_sheng_0064,CCMusic,笙,0,train,ccm_sheng_0064_s01,1,5.0,10.0,train/ccm_sheng_0064_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.86747
ccm_000825,ccm_sheng_0065,CCMusic,笙,0,train,ccm_sheng_0065_s00,0,0.0,5.0,train/ccm_sheng_0065_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.785141
ccm_000825,ccm_sheng_0065,CCMusic,笙,0,train,ccm_sheng_0065_s01,1,5.0,10.0,train/ccm_sheng_0065_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.981928
ccm_000825,ccm_sheng_0065,CCMusic,笙,0,train,ccm_sheng_0065_s02,2,10.0,15.0,train/ccm_sheng_0065_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.967871
ccm_000826,ccm_sheng_0066,CCMusic,笙,0,train,ccm_sheng_0066_s00,0,0.0,5.0,train/ccm_sheng_0066_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.453815
ccm_000826,ccm_sheng_0066,CCMusic,笙,0,train,ccm_sheng_0066_s01,1,5.0,10.0,train/ccm_sheng_0066_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.512048
ccm_000827,ccm_sheng_0067,CCMusic,笙,0,train,ccm_sheng_0067_s00,0,0.0,5.0,train/ccm_sheng_0067_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.811245
ccm_000827,ccm_sheng_0067,CCMusic,笙,0,train,ccm_sheng_0067_s01,1,5.0,10.0,train/ccm_sheng_0067_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.923695
ccm_000827,ccm_sheng_0067,CCMusic,笙,0,train,ccm_sheng_0067_s02,2,10.0,15.0,train/ccm_sheng_0067_s02.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.955823
ccm_000828,ccm_sheng_0068,CCMusic,笙,0,test,ccm_sheng_0068_s00,0,5.0,10.0,test/ccm_sheng_0068_s00.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.361446
ccm_000828,ccm_sheng_0068,CCMusic,笙,0,test,ccm_sheng_0068_s01,1,10.0,15.0,test/ccm_sheng_0068_s01.wav,false,0.0,all_after_energy_filter_and_concentration_cap,0.51004
